"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",98.3235160851835
"2",2011,"non_critical","MC","Low",99.5091324200913
"3",2011,"critical","MC","Low",99.5091324200913
"4",2012,"non_critical","MC","Low",99.6129326047359
"5",2012,"critical","MC","Low",99.6129326047359
"6",2013,"non_critical","MC","Low",99.8744292237443
"7",2013,"critical","MC","Low",99.8744292237443
"8",2014,"non_critical","MC","Low",99.6004566210046
"9",2014,"critical","MC","Low",99.6004566210046
"10",2015,"non_critical","MC","Low",99.9200913242009
"11",2015,"critical","MC","Low",99.9200913242009
"12",2016,"non_critical","MC","Low",99.476320582878
"13",2016,"critical","MC","Low",99.476320582878
"14",2017,"non_critical","MC","Low",99.3742368742369
"15",2017,"critical","MC","Low",99.3742368742369
"16",2010,"non_critical","LOB","Low",99.7734481196194
"17",2011,"non_critical","LOB","Low",99.7716894977169
"18",2011,"critical","LOB","Low",99.7716894977169
"19",2012,"non_critical","LOB","Low",99.931693989071
"20",2012,"critical","LOB","Low",99.931693989071
"21",2013,"non_critical","LOB","Low",100
"22",2013,"critical","LOB","Low",100
"23",2014,"non_critical","LOB","Low",99.8059360730594
"24",2014,"critical","LOB","Low",99.8059360730594
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.806466302368
"28",2016,"critical","LOB","Low",99.806466302368
"29",2017,"non_critical","LOB","Low",99.7252747252747
"30",2017,"critical","LOB","Low",99.7252747252747
"31",2010,"non_critical","ROB","Low",99.7734481196194
"32",2011,"non_critical","ROB","Low",99.7716894977169
"33",2011,"critical","ROB","Low",99.7716894977169
"34",2012,"non_critical","ROB","Low",99.931693989071
"35",2012,"critical","ROB","Low",99.931693989071
"36",2013,"non_critical","ROB","Low",99.9885844748858
"37",2013,"critical","ROB","Low",99.9885844748858
"38",2014,"non_critical","ROB","Low",99.8059360730594
"39",2014,"critical","ROB","Low",99.8059360730594
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",99.806466302368
"43",2016,"critical","ROB","Low",99.806466302368
"44",2017,"non_critical","ROB","Low",99.7252747252747
"45",2017,"critical","ROB","Low",99.7252747252747
"46",2010,"non_critical","MC","Medium",93.7018577254191
"47",2011,"non_critical","MC","Medium",98.5045662100457
"48",2011,"critical","MC","Medium",98.5045662100457
"49",2012,"non_critical","MC","Medium",98.7363387978142
"50",2012,"critical","MC","Medium",98.7363387978142
"51",2013,"non_critical","MC","Medium",99.4748858447489
"52",2013,"critical","MC","Medium",99.4748858447489
"53",2014,"non_critical","MC","Medium",99.0068493150685
"54",2014,"critical","MC","Medium",99.0068493150685
"55",2015,"non_critical","MC","Medium",99.4292237442922
"56",2015,"critical","MC","Medium",99.4292237442922
"57",2016,"non_critical","MC","Medium",98.8274134790528
"58",2016,"critical","MC","Medium",98.8274134790528
"59",2017,"non_critical","MC","Medium",97.5579975579976
"60",2017,"critical","MC","Medium",97.5579975579976
"61",2010,"non_critical","LOB","Medium",96.4657906660625
"62",2011,"non_critical","LOB","Medium",99.0068493150685
"63",2011,"critical","LOB","Medium",99.0068493150685
"64",2012,"non_critical","LOB","Medium",99.33970856102
"65",2012,"critical","LOB","Medium",99.33970856102
"66",2013,"non_critical","LOB","Medium",99.703196347032
"67",2013,"critical","LOB","Medium",99.703196347032
"68",2014,"non_critical","LOB","Medium",99.3949771689498
"69",2014,"critical","LOB","Medium",99.3949771689498
"70",2015,"non_critical","LOB","Medium",99.7374429223744
"71",2015,"critical","LOB","Medium",99.7374429223744
"72",2016,"non_critical","LOB","Medium",99.2372495446266
"73",2016,"critical","LOB","Medium",99.2372495446266
"74",2017,"non_critical","LOB","Medium",98.7942612942613
"75",2017,"critical","LOB","Medium",98.7942612942613
"76",2010,"non_critical","ROB","Medium",96.4204802899864
"77",2011,"non_critical","ROB","Medium",99.0068493150685
"78",2011,"critical","ROB","Medium",99.0068493150685
"79",2012,"non_critical","ROB","Medium",99.3283242258652
"80",2012,"critical","ROB","Medium",99.3283242258652
"81",2013,"non_critical","ROB","Medium",99.703196347032
"82",2013,"critical","ROB","Medium",99.703196347032
"83",2014,"non_critical","ROB","Medium",99.3949771689498
"84",2014,"critical","ROB","Medium",99.3949771689498
"85",2015,"non_critical","ROB","Medium",99.7374429223744
"86",2015,"critical","ROB","Medium",99.7374429223744
"87",2016,"non_critical","ROB","Medium",99.2372495446266
"88",2016,"critical","ROB","Medium",99.2372495446266
"89",2017,"non_critical","ROB","Medium",98.7789987789988
"90",2017,"critical","ROB","Medium",98.7789987789988
"91",2010,"non_critical","MC","High",24.241051200725
"92",2011,"non_critical","MC","High",6.64383561643836
"93",2011,"critical","MC","High",6.64383561643836
"94",2012,"non_critical","MC","High",25.9790528233151
"95",2012,"critical","MC","High",25.9790528233151
"96",2013,"non_critical","MC","High",25.3082191780822
