"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",99.5922066153149
"2",2011,"non_critical","MC","Low",99.6689497716895
"3",2011,"critical","MC","Low",99.6689497716895
"4",2012,"non_critical","MC","Low",99.9089253187614
"5",2012,"critical","MC","Low",99.9089253187614
"6",2013,"non_critical","MC","Low",99.9771689497717
"7",2013,"critical","MC","Low",99.9771689497717
"8",2014,"non_critical","MC","Low",99.7945205479452
"9",2014,"critical","MC","Low",99.7945205479452
"10",2015,"non_critical","MC","Low",100
"11",2015,"critical","MC","Low",100
"12",2016,"non_critical","MC","Low",99.738160291439
"13",2016,"critical","MC","Low",99.738160291439
"14",2017,"non_critical","MC","Low",99.6794871794872
"15",2017,"critical","MC","Low",99.6794871794872
"16",2010,"non_critical","LOB","Low",99.4562754870865
"17",2011,"non_critical","LOB","Low",99.6232876712329
"18",2011,"critical","LOB","Low",99.6232876712329
"19",2012,"non_critical","LOB","Low",99.8861566484517
"20",2012,"critical","LOB","Low",99.8861566484517
"21",2013,"non_critical","LOB","Low",99.9543378995434
"22",2013,"critical","LOB","Low",99.9543378995434
"23",2014,"non_critical","LOB","Low",99.7488584474886
"24",2014,"critical","LOB","Low",99.7488584474886
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.7267759562842
"28",2016,"critical","LOB","Low",99.7267759562842
"29",2017,"non_critical","LOB","Low",99.6184371184371
"30",2017,"critical","LOB","Low",99.6184371184371
"31",2010,"non_critical","ROB","Low",99.2297236067059
"32",2011,"non_critical","ROB","Low",99.5890410958904
"33",2011,"critical","ROB","Low",99.5890410958904
"34",2012,"non_critical","ROB","Low",99.8292349726776
"35",2012,"critical","ROB","Low",99.8292349726776
"36",2013,"non_critical","ROB","Low",99.9543378995434
"37",2013,"critical","ROB","Low",99.9543378995434
"38",2014,"non_critical","ROB","Low",99.7260273972603
"39",2014,"critical","ROB","Low",99.7260273972603
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",99.6926229508197
"43",2016,"critical","ROB","Low",99.6926229508197
"44",2017,"non_critical","ROB","Low",99.5879120879121
"45",2017,"critical","ROB","Low",99.5879120879121
"46",2010,"non_critical","MC","Medium",13.6837335749887
"47",2011,"non_critical","MC","Medium",6.10730593607306
"48",2011,"critical","MC","Medium",6.10730593607306
"49",2012,"non_critical","MC","Medium",2.80054644808743
"50",2012,"critical","MC","Medium",2.80054644808743
"51",2013,"non_critical","MC","Medium",1.4041095890411
"52",2013,"critical","MC","Medium",1.4041095890411
"53",2014,"non_critical","MC","Medium",1.65525114155251
"54",2014,"critical","MC","Medium",1.65525114155251
"55",2015,"non_critical","MC","Medium",1.55251141552511
"56",2015,"critical","MC","Medium",1.55251141552511
"57",2016,"non_critical","MC","Medium",2.17440801457195
"58",2016,"critical","MC","Medium",2.17440801457195
"59",2017,"non_critical","MC","Medium",3.98351648351648
"60",2017,"critical","MC","Medium",3.98351648351648
"61",2010,"non_critical","LOB","Medium",21.7942908926144
"62",2011,"non_critical","LOB","Medium",23.1849315068493
"63",2011,"critical","LOB","Medium",23.1849315068493
"64",2012,"non_critical","LOB","Medium",5.44171220400729
"65",2012,"critical","LOB","Medium",5.44171220400729
"66",2013,"non_critical","LOB","Medium",3.00228310502283
"67",2013,"critical","LOB","Medium",3.00228310502283
"68",2014,"non_critical","LOB","Medium",2.78538812785388
"69",2014,"critical","LOB","Medium",2.78538812785388
"70",2015,"non_critical","LOB","Medium",2.75114155251142
"71",2015,"critical","LOB","Medium",2.75114155251142
"72",2016,"non_critical","LOB","Medium",3.68852459016393
"73",2016,"critical","LOB","Medium",3.68852459016393
"74",2017,"non_critical","LOB","Medium",17.1703296703297
"75",2017,"critical","LOB","Medium",17.1703296703297
"76",2010,"non_critical","ROB","Medium",90.4395106479384
"77",2011,"non_critical","ROB","Medium",71.3013698630137
"78",2011,"critical","ROB","Medium",71.3013698630137
"79",2012,"non_critical","ROB","Medium",46.8579234972678
"80",2012,"critical","ROB","Medium",46.8579234972678
"81",2013,"non_critical","ROB","Medium",78.7671232876712
"82",2013,"critical","ROB","Medium",78.7671232876712
"83",2014,"non_critical","ROB","Medium",35.7648401826484
"84",2014,"critical","ROB","Medium",35.7648401826484
"85",2015,"non_critical","ROB","Medium",18.3333333333333
"86",2015,"critical","ROB","Medium",18.3333333333333
"87",2016,"non_critical","ROB","Medium",10.1889799635701
"88",2016,"critical","ROB","Medium",10.1889799635701
"89",2017,"non_critical","ROB","Medium",30.3418803418803
"90",2017,"critical","ROB","Medium",30.3418803418803
"91",2010,"non_critical","MC","High",5.39193475305845
"92",2011,"non_critical","MC","High",1.15296803652968
"93",2011,"critical","MC","High",1.15296803652968
"94",2012,"non_critical","MC","High",0.967668488160291
"95",2012,"critical","MC","High",0.967668488160291
"96",2013,"non_critical","MC","High",0.399543378995434
"97",2013,"critical","MC","High",0.399543378995434
"98",2014,"non_critical","MC","High",0.627853881278539
"99",2014,"critical","MC","High",0.627853881278539
"100",2015,"non_critical","MC","High",0.490867579908676
"101",2015,"critical","MC","High",0.490867579908676
"102",2016,"non_critical","MC","High",0.808287795992714
"103",2016,"critical","MC","High",0.808287795992714
"104",2017,"non_critical","MC","High",1.58730158730159
"105",2017,"critical","MC","High",1.58730158730159
"106",2010,"non_critical","LOB","High",6.61531490711373
"107",2011,"non_critical","LOB","High",1.55251141552511
"108",2011,"critical","LOB","High",1.55251141552511
"109",2012,"non_critical","LOB","High",1.33196721311475
"110",2012,"critical","LOB","High",1.33196721311475
"111",2013,"non_critical","LOB","High",0.684931506849315
"112",2013,"critical","LOB","High",0.684931506849315
"113",2014,"non_critical","LOB","High",0.856164383561644
"114",2014,"critical","LOB","High",0.856164383561644
"115",2015,"non_critical","LOB","High",0.69634703196347
"116",2015,"critical","LOB","High",0.69634703196347
"117",2016,"non_critical","LOB","High",0.979052823315118
"118",2016,"critical","LOB","High",0.979052823315118
"119",2017,"non_critical","LOB","High",2.38095238095238
"120",2017,"critical","LOB","High",2.38095238095238
"121",2010,"non_critical","ROB","High",6.75124603534209
"122",2011,"non_critical","ROB","High",2.61415525114155
"123",2011,"critical","ROB","High",2.61415525114155
"124",2012,"non_critical","ROB","High",1.6051912568306
"125",2012,"critical","ROB","High",1.6051912568306
"126",2013,"non_critical","ROB","High",0.89041095890411
"127",2013,"critical","ROB","High",0.89041095890411
"128",2014,"non_critical","ROB","High",1.0958904109589
"129",2014,"critical","ROB","High",1.0958904109589
"130",2015,"non_critical","ROB","High",0.947488584474886
"131",2015,"critical","ROB","High",0.947488584474886
"132",2016,"non_critical","ROB","High",1.22950819672131
"133",2016,"critical","ROB","High",1.22950819672131
"134",2017,"non_critical","ROB","High",2.60989010989011
"135",2017,"critical","ROB","High",2.60989010989011
"136",2010,"non_critical","MC","Low.Seasonal",99.5922066153149
"137",2011,"non_critical","MC","Low.Seasonal",99.3360805860806
"138",2011,"critical","MC","Low.Seasonal",100
"139",2012,"non_critical","MC","Low.Seasonal",99.8633879781421
"140",2012,"critical","MC","Low.Seasonal",99.9544626593807
"141",2013,"non_critical","MC","Low.Seasonal",99.9542124542125
"142",2013,"critical","MC","Low.Seasonal",100
"143",2014,"non_critical","MC","Low.Seasonal",99.5879120879121
"144",2014,"critical","MC","Low.Seasonal",100
"145",2015,"non_critical","MC","Low.Seasonal",100
"146",2015,"critical","MC","Low.Seasonal",100
"147",2016,"non_critical","MC","Low.Seasonal",99.476320582878
"148",2016,"critical","MC","Low.Seasonal",100
"149",2017,"non_critical","MC","Low.Seasonal",99.0277777777778
"150",2017,"critical","MC","Low.Seasonal",100
"151",2010,"non_critical","LOB","Low.Seasonal",99.4562754870865
"152",2011,"non_critical","LOB","Low.Seasonal",99.2445054945055
"153",2011,"critical","LOB","Low.Seasonal",100
"154",2012,"non_critical","LOB","Low.Seasonal",99.8178506375228
"155",2012,"critical","LOB","Low.Seasonal",99.9544626593807
"156",2013,"non_critical","LOB","Low.Seasonal",99.9084249084249
"157",2013,"critical","LOB","Low.Seasonal",100
"158",2014,"non_critical","LOB","Low.Seasonal",99.496336996337
"159",2014,"critical","LOB","Low.Seasonal",100
"160",2015,"non_critical","LOB","Low.Seasonal",100
"161",2015,"critical","LOB","Low.Seasonal",100
"162",2016,"non_critical","LOB","Low.Seasonal",99.4535519125683
"163",2016,"critical","LOB","Low.Seasonal",100
"164",2017,"non_critical","LOB","Low.Seasonal",98.8425925925926
"165",2017,"critical","LOB","Low.Seasonal",100
"166",2010,"non_critical","ROB","Low.Seasonal",99.2297236067059
"167",2011,"non_critical","ROB","Low.Seasonal",99.1758241758242
"168",2011,"critical","ROB","Low.Seasonal",100
"169",2012,"non_critical","ROB","Low.Seasonal",99.7267759562842
"170",2012,"critical","ROB","Low.Seasonal",99.931693989071
"171",2013,"non_critical","ROB","Low.Seasonal",99.9084249084249
"172",2013,"critical","ROB","Low.Seasonal",100
"173",2014,"non_critical","ROB","Low.Seasonal",99.4505494505495
"174",2014,"critical","ROB","Low.Seasonal",100
"175",2015,"non_critical","ROB","Low.Seasonal",100
"176",2015,"critical","ROB","Low.Seasonal",100
"177",2016,"non_critical","ROB","Low.Seasonal",99.3852459016393
"178",2016,"critical","ROB","Low.Seasonal",100
"179",2017,"non_critical","ROB","Low.Seasonal",98.75
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",13.6837335749887
"182",2011,"non_critical","MC","Medium.Seasonal",9.59249084249084
"183",2011,"critical","MC","Medium.Seasonal",2.64116575591985
"184",2012,"non_critical","MC","Medium.Seasonal",4.80418943533698
"185",2012,"critical","MC","Medium.Seasonal",0.796903460837887
"186",2013,"non_critical","MC","Medium.Seasonal",2.40384615384615
"187",2013,"critical","MC","Medium.Seasonal",0.409836065573771
"188",2014,"non_critical","MC","Medium.Seasonal",3.18223443223443
"189",2014,"critical","MC","Medium.Seasonal",0.136612021857924
"190",2015,"non_critical","MC","Medium.Seasonal",2.7014652014652
"191",2015,"critical","MC","Medium.Seasonal",0.409836065573771
"192",2016,"non_critical","MC","Medium.Seasonal",3.64298724954463
"193",2016,"critical","MC","Medium.Seasonal",0.705828779599271
"194",2017,"non_critical","MC","Medium.Seasonal",11.6666666666667
"195",2017,"critical","MC","Medium.Seasonal",0.204918032786885
"196",2010,"non_critical","LOB","Medium.Seasonal",21.7942908926144
"197",2011,"non_critical","LOB","Medium.Seasonal",32.9212454212454
"198",2011,"critical","LOB","Medium.Seasonal",13.5018214936248
"199",2012,"non_critical","LOB","Medium.Seasonal",9.08469945355191
"200",2012,"critical","LOB","Medium.Seasonal",1.79872495446266
"201",2013,"non_critical","LOB","Medium.Seasonal",5.28846153846154
"202",2013,"critical","LOB","Medium.Seasonal",0.728597449908925
"203",2014,"non_critical","LOB","Medium.Seasonal",5.21978021978022
"204",2014,"critical","LOB","Medium.Seasonal",0.364298724954463
"205",2015,"non_critical","LOB","Medium.Seasonal",4.46428571428571
"206",2015,"critical","LOB","Medium.Seasonal",1.04735883424408
"207",2016,"non_critical","LOB","Medium.Seasonal",6.10200364298725
"208",2016,"critical","LOB","Medium.Seasonal",1.27504553734062
"209",2017,"non_critical","LOB","Medium.Seasonal",51.0185185185185
"210",2017,"critical","LOB","Medium.Seasonal",0.52367941712204
"211",2010,"non_critical","ROB","Medium.Seasonal",90.4395106479384
"212",2011,"non_critical","ROB","Medium.Seasonal",89.8351648351648
"213",2011,"critical","ROB","Medium.Seasonal",52.8688524590164
"214",2012,"non_critical","ROB","Medium.Seasonal",62.0901639344262
"215",2012,"critical","ROB","Medium.Seasonal",31.6256830601093
"216",2013,"non_critical","ROB","Medium.Seasonal",61.1950549450549
"217",2013,"critical","ROB","Medium.Seasonal",96.2431693989071
"218",2014,"non_critical","ROB","Medium.Seasonal",47.985347985348
"219",2014,"critical","ROB","Medium.Seasonal",23.6111111111111
"220",2015,"non_critical","ROB","Medium.Seasonal",27.8846153846154
"221",2015,"critical","ROB","Medium.Seasonal",8.83424408014572
"222",2016,"non_critical","ROB","Medium.Seasonal",18.2377049180328
"223",2016,"critical","ROB","Medium.Seasonal",2.14025500910747
