"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",0.362483008608971
"2",2011,"non_critical","MC","Low",0.410958904109589
"3",2011,"critical","MC","Low",0.410958904109589
"4",2012,"non_critical","MC","Low",0.865209471766849
"5",2012,"critical","MC","Low",0.865209471766849
"6",2013,"non_critical","MC","Low",0.0684931506849315
"7",2013,"critical","MC","Low",0.0684931506849315
"8",2014,"non_critical","MC","Low",2.42009132420091
"9",2014,"critical","MC","Low",2.42009132420091
"10",2015,"non_critical","MC","Low",9.70319634703196
"11",2015,"critical","MC","Low",9.70319634703196
"12",2016,"non_critical","MC","Low",18.7158469945355
"13",2016,"critical","MC","Low",18.7158469945355
"14",2017,"non_critical","MC","Low",17.3229548229548
"15",2017,"critical","MC","Low",17.3229548229548
"16",2010,"non_critical","LOB","Low",91.436338921613
"17",2011,"non_critical","LOB","Low",97.8310502283105
"18",2011,"critical","LOB","Low",97.8310502283105
"19",2012,"non_critical","LOB","Low",98.3948087431694
"20",2012,"critical","LOB","Low",98.3948087431694
"21",2013,"non_critical","LOB","Low",99.2579908675799
"22",2013,"critical","LOB","Low",99.2579908675799
"23",2014,"non_critical","LOB","Low",98.7328767123288
"24",2014,"critical","LOB","Low",98.7328767123288
"25",2015,"non_critical","LOB","Low",99.2009132420091
"26",2015,"critical","LOB","Low",99.2009132420091
"27",2016,"non_critical","LOB","Low",98.5655737704918
"28",2016,"critical","LOB","Low",98.5655737704918
"29",2017,"non_critical","LOB","Low",97.1916971916972
"30",2017,"critical","LOB","Low",97.1916971916972
"31",2010,"non_critical","ROB","Low",97.009515178976
"32",2011,"non_critical","ROB","Low",99.2009132420091
"33",2011,"critical","ROB","Low",99.2009132420091
"34",2012,"non_critical","ROB","Low",99.5901639344262
"35",2012,"critical","ROB","Low",99.5901639344262
"36",2013,"non_critical","ROB","Low",99.8858447488584
"37",2013,"critical","ROB","Low",99.8858447488584
"38",2014,"non_critical","ROB","Low",99.5091324200913
"39",2014,"critical","ROB","Low",99.5091324200913
"40",2015,"non_critical","ROB","Low",99.8858447488584
"41",2015,"critical","ROB","Low",99.8858447488584
"42",2016,"non_critical","ROB","Low",99.4193989071038
"43",2016,"critical","ROB","Low",99.4193989071038
"44",2017,"non_critical","ROB","Low",99.1910866910867
"45",2017,"critical","ROB","Low",99.1910866910867
"46",2010,"non_critical","MC","Medium",0
"47",2011,"non_critical","MC","Medium",0
"48",2011,"critical","MC","Medium",0
"49",2012,"non_critical","MC","Medium",0
"50",2012,"critical","MC","Medium",0
"51",2013,"non_critical","MC","Medium",0
"52",2013,"critical","MC","Medium",0
"53",2014,"non_critical","MC","Medium",0
"54",2014,"critical","MC","Medium",0
"55",2015,"non_critical","MC","Medium",0
"56",2015,"critical","MC","Medium",0
"57",2016,"non_critical","MC","Medium",0
"58",2016,"critical","MC","Medium",0
"59",2017,"non_critical","MC","Medium",0
"60",2017,"critical","MC","Medium",0
"61",2010,"non_critical","LOB","Medium",86.4068871771636
"62",2011,"non_critical","LOB","Medium",95.7420091324201
"63",2011,"critical","LOB","Medium",95.7420091324201
"64",2012,"non_critical","LOB","Medium",97.7345173041894
"65",2012,"critical","LOB","Medium",97.7345173041894
"66",2013,"non_critical","LOB","Medium",98.824200913242
"67",2013,"critical","LOB","Medium",98.824200913242
"68",2014,"non_critical","LOB","Medium",98.2876712328767
"69",2014,"critical","LOB","Medium",98.2876712328767
"70",2015,"non_critical","LOB","Medium",98.7214611872146
"71",2015,"critical","LOB","Medium",98.7214611872146
"72",2016,"non_critical","LOB","Medium",98.0418943533698
"73",2016,"critical","LOB","Medium",98.0418943533698
"74",2017,"non_critical","LOB","Medium",96.3064713064713
"75",2017,"critical","LOB","Medium",96.3064713064713
"76",2010,"non_critical","ROB","Medium",92.2066153149071
"77",2011,"non_critical","ROB","Medium",98.0365296803653
"78",2011,"critical","ROB","Medium",98.0365296803653
"79",2012,"non_critical","ROB","Medium",98.5200364298725
"80",2012,"critical","ROB","Medium",98.5200364298725
"81",2013,"non_critical","ROB","Medium",99.3036529680365
"82",2013,"critical","ROB","Medium",99.3036529680365
"83",2014,"non_critical","ROB","Medium",98.7899543378995
"84",2014,"critical","ROB","Medium",98.7899543378995
"85",2015,"non_critical","ROB","Medium",99.3150684931507
"86",2015,"critical","ROB","Medium",99.3150684931507
"87",2016,"non_critical","ROB","Medium",98.6908014571949
"88",2016,"critical","ROB","Medium",98.6908014571949
"89",2017,"non_critical","ROB","Medium",97.4969474969475
"90",2017,"critical","ROB","Medium",97.4969474969475
"91",2010,"non_critical","MC","High",0
"92",2011,"non_critical","MC","High",0
"93",2011,"critical","MC","High",0
"94",2012,"non_critical","MC","High",0
"95",2012,"critical","MC","High",0
"96",2013,"non_critical","MC","High",0
"97",2013,"critical","MC","High",0
"98",2014,"non_critical","MC","High",0
"99",2014,"critical","MC","High",0
"100",2015,"non_critical","MC","High",0
"101",2015,"critical","MC","High",0
"102",2016,"non_critical","MC","High",0
"103",2016,"critical","MC","High",0
"104",2017,"non_critical","MC","High",0
"105",2017,"critical","MC","High",0
"106",2010,"non_critical","LOB","High",83.1445400996828
"107",2011,"non_critical","LOB","High",92.6369863013699
"108",2011,"critical","LOB","High",92.6369863013699
"109",2012,"non_critical","LOB","High",96.7554644808743
"110",2012,"critical","LOB","High",96.7554644808743
"111",2013,"non_critical","LOB","High",98.2305936073059
"112",2013,"critical","LOB","High",98.2305936073059
"113",2014,"non_critical","LOB","High",97.9452054794521
"114",2014,"critical","LOB","High",97.9452054794521
"115",2015,"non_critical","LOB","High",98.2762557077626
"116",2015,"critical","LOB","High",98.2762557077626
"117",2016,"non_critical","LOB","High",97.2905282331512
"118",2016,"critical","LOB","High",97.2905282331512
"119",2017,"non_critical","LOB","High",95.1617826617827
"120",2017,"critical","LOB","High",95.1617826617827
"121",2010,"non_critical","ROB","High",89.7598550067966
"122",2011,"non_critical","ROB","High",97.4657534246575
"123",2011,"critical","ROB","High",97.4657534246575
"124",2012,"non_critical","ROB","High",98.1102003642987
"125",2012,"critical","ROB","High",98.1102003642987
"126",2013,"non_critical","ROB","High",99.0981735159817
"127",2013,"critical","ROB","High",99.0981735159817
"128",2014,"non_critical","ROB","High",98.5730593607306
"129",2014,"critical","ROB","High",98.5730593607306
"130",2015,"non_critical","ROB","High",99.0182648401827
"131",2015,"critical","ROB","High",99.0182648401827
"132",2016,"non_critical","ROB","High",98.292349726776
"133",2016,"critical","ROB","High",98.292349726776
"134",2017,"non_critical","ROB","High",96.8101343101343
"135",2017,"critical","ROB","High",96.8101343101343
"136",2010,"non_critical","MC","Low.Seasonal",0.362483008608971
"137",2011,"non_critical","MC","Low.Seasonal",0.434981684981685
"138",2011,"critical","MC","Low.Seasonal",0.387067395264117
"139",2012,"non_critical","MC","Low.Seasonal",1.16120218579235
"140",2012,"critical","MC","Low.Seasonal",0.569216757741348
"141",2013,"non_critical","MC","Low.Seasonal",0.137362637362637
"142",2013,"critical","MC","Low.Seasonal",0
