"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",95.3330312641595
"2",2011,"non_critical","MC","Low",98.8470319634703
"3",2011,"critical","MC","Low",98.8470319634703
"4",2012,"non_critical","MC","Low",99.1575591985428
"5",2012,"critical","MC","Low",99.1575591985428
"6",2013,"non_critical","MC","Low",99.6575342465753
"7",2013,"critical","MC","Low",99.6575342465753
"8",2014,"non_critical","MC","Low",99.337899543379
"9",2014,"critical","MC","Low",99.337899543379
"10",2015,"non_critical","MC","Low",99.634703196347
"11",2015,"critical","MC","Low",99.634703196347
"12",2016,"non_critical","MC","Low",99.0664845173042
"13",2016,"critical","MC","Low",99.0664845173042
"14",2017,"non_critical","MC","Low",98.5042735042735
"15",2017,"critical","MC","Low",98.5042735042735
"16",2010,"non_critical","LOB","Low",99.0031717263253
"17",2011,"non_critical","LOB","Low",99.6917808219178
"18",2011,"critical","LOB","Low",99.6917808219178
"19",2012,"non_critical","LOB","Low",99.738160291439
"20",2012,"critical","LOB","Low",99.738160291439
"21",2013,"non_critical","LOB","Low",99.9200913242009
"22",2013,"critical","LOB","Low",99.9200913242009
"23",2014,"non_critical","LOB","Low",99.703196347032
"24",2014,"critical","LOB","Low",99.703196347032
"25",2015,"non_critical","LOB","Low",99.9429223744292
"26",2015,"critical","LOB","Low",99.9429223744292
"27",2016,"non_critical","LOB","Low",99.6470856102004
"28",2016,"critical","LOB","Low",99.6470856102004
"29",2017,"non_critical","LOB","Low",99.526862026862
"30",2017,"critical","LOB","Low",99.526862026862
"31",2010,"non_critical","ROB","Low",99.0031717263253
"32",2011,"non_critical","ROB","Low",99.6803652968037
"33",2011,"critical","ROB","Low",99.6803652968037
"34",2012,"non_critical","ROB","Low",99.738160291439
"35",2012,"critical","ROB","Low",99.738160291439
"36",2013,"non_critical","ROB","Low",99.9200913242009
"37",2013,"critical","ROB","Low",99.9200913242009
"38",2014,"non_critical","ROB","Low",99.703196347032
"39",2014,"critical","ROB","Low",99.703196347032
"40",2015,"non_critical","ROB","Low",99.9429223744292
"41",2015,"critical","ROB","Low",99.9429223744292
"42",2016,"non_critical","ROB","Low",99.6357012750455
"43",2016,"critical","ROB","Low",99.6357012750455
"44",2017,"non_critical","ROB","Low",99.526862026862
"45",2017,"critical","ROB","Low",99.526862026862
"46",2010,"non_critical","MC","Medium",69.9592206615315
"47",2011,"non_critical","MC","Medium",91.9748858447489
"48",2011,"critical","MC","Medium",91.9748858447489
"49",2012,"non_critical","MC","Medium",72.4271402550091
"50",2012,"critical","MC","Medium",72.4271402550091
"51",2013,"non_critical","MC","Medium",73.972602739726
"52",2013,"critical","MC","Medium",73.972602739726
"53",2014,"non_critical","MC","Medium",82.4885844748858
"54",2014,"critical","MC","Medium",82.4885844748858
"55",2015,"non_critical","MC","Medium",35.9246575342466
"56",2015,"critical","MC","Medium",35.9246575342466
"57",2016,"non_critical","MC","Medium",33.424408014572
