"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",90.3942002718623
"2",2011,"non_critical","MC","Low",97.7397260273973
"3",2011,"critical","MC","Low",97.7397260273973
"4",2012,"non_critical","MC","Low",98.155737704918
"5",2012,"critical","MC","Low",98.155737704918
"6",2013,"non_critical","MC","Low",99.2694063926941
"7",2013,"critical","MC","Low",99.2694063926941
"8",2014,"non_critical","MC","Low",98.527397260274
"9",2014,"critical","MC","Low",98.527397260274
"10",2015,"non_critical","MC","Low",99.2579908675799
"11",2015,"critical","MC","Low",99.2579908675799
"12",2016,"non_critical","MC","Low",98.2012750455373
"13",2016,"critical","MC","Low",98.2012750455373
"14",2017,"non_critical","MC","Low",96.8711843711844
"15",2017,"critical","MC","Low",96.8711843711844
"16",2010,"non_critical","LOB","Low",99.2750339827821
"17",2011,"non_critical","LOB","Low",99.9200913242009
"18",2011,"critical","LOB","Low",99.9200913242009
"19",2012,"non_critical","LOB","Low",99.9772313296903
"20",2012,"critical","LOB","Low",99.9772313296903
"21",2013,"non_critical","LOB","Low",100
"22",2013,"critical","LOB","Low",100
"23",2014,"non_critical","LOB","Low",99.9315068493151
"24",2014,"critical","LOB","Low",99.9315068493151
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.931693989071
"28",2016,"critical","LOB","Low",99.931693989071
"29",2017,"non_critical","LOB","Low",99.6794871794872
"30",2017,"critical","LOB","Low",99.6794871794872
"31",2010,"non_critical","ROB","Low",99.2297236067059
"32",2011,"non_critical","ROB","Low",99.9200913242009
"33",2011,"critical","ROB","Low",99.9200913242009
"34",2012,"non_critical","ROB","Low",99.9772313296903
"35",2012,"critical","ROB","Low",99.9772313296903
"36",2013,"non_critical","ROB","Low",100
"37",2013,"critical","ROB","Low",100
"38",2014,"non_critical","ROB","Low",99.9200913242009
"39",2014,"critical","ROB","Low",99.9200913242009
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",99.931693989071
"43",2016,"critical","ROB","Low",99.931693989071
"44",2017,"non_critical","ROB","Low",99.6489621489622
"45",2017,"critical","ROB","Low",99.6489621489622
"46",2010,"non_critical","MC","Medium",87.9021295876756
"47",2011,"non_critical","MC","Medium",96.8493150684931
"48",2011,"critical","MC","Medium",96.8493150684931
"49",2012,"non_critical","MC","Medium",97.3588342440802
"50",2012,"critical","MC","Medium",97.3588342440802
"51",2013,"non_critical","MC","Medium",98.8926940639269
"52",2013,"critical","MC","Medium",98.8926940639269
"53",2014,"non_critical","MC","Medium",97.9680365296804
"54",2014,"critical","MC","Medium",97.9680365296804
"55",2015,"non_critical","MC","Medium",98.6643835616438
"56",2015,"critical","MC","Medium",98.6643835616438
"57",2016,"non_critical","MC","Medium",97.4499089253188
"58",2016,"critical","MC","Medium",97.4499089253188
"59",2017,"non_critical","MC","Medium",95.8791208791209
"60",2017,"critical","MC","Medium",95.8791208791209
"61",2010,"non_critical","LOB","Medium",8.06524694154961
"62",2011,"non_critical","LOB","Medium",1.89497716894977
"63",2011,"critical","LOB","Medium",1.89497716894977
"64",2012,"non_critical","LOB","Medium",1.61657559198543
"65",2012,"critical","LOB","Medium",1.61657559198543
"66",2013,"non_critical","LOB","Medium",0.627853881278539
"67",2013,"critical","LOB","Medium",0.627853881278539
"68",2014,"non_critical","LOB","Medium",1.15296803652968
"69",2014,"critical","LOB","Medium",1.15296803652968
"70",2015,"non_critical","LOB","Medium",0.67351598173516
"71",2015,"critical","LOB","Medium",0.67351598173516
"72",2016,"non_critical","LOB","Medium",1.49134790528233
"73",2016,"critical","LOB","Medium",1.49134790528233
"74",2017,"non_critical","LOB","Medium",2.60989010989011
"75",2017,"critical","LOB","Medium",2.60989010989011
"76",2010,"non_critical","ROB","Medium",8.11055731762574
"77",2011,"non_critical","ROB","Medium",1.91780821917808
"78",2011,"critical","ROB","Medium",1.91780821917808
"79",2012,"non_critical","ROB","Medium",1.65072859744991
"80",2012,"critical","ROB","Medium",1.65072859744991
"81",2013,"non_critical","ROB","Medium",0.639269406392694
"82",2013,"critical","ROB","Medium",0.639269406392694
"83",2014,"non_critical","ROB","Medium",1.15296803652968
"84",2014,"critical","ROB","Medium",1.15296803652968
"85",2015,"non_critical","ROB","Medium",0.69634703196347
"86",2015,"critical","ROB","Medium",0.69634703196347
"87",2016,"non_critical","ROB","Medium",1.51411657559199
"88",2016,"critical","ROB","Medium",1.51411657559199
"89",2017,"non_critical","ROB","Medium",2.59462759462759
"90",2017,"critical","ROB","Medium",2.59462759462759
"91",2010,"non_critical","MC","High",78.5681921159946
"92",2011,"non_critical","MC","High",91.9178082191781
"93",2011,"critical","MC","High",91.9178082191781
"94",2012,"non_critical","MC","High",94.4330601092896
"95",2012,"critical","MC","High",94.4330601092896
"96",2013,"non_critical","MC","High",97.2945205479452
"97",2013,"critical","MC","High",97.2945205479452
"98",2014,"non_critical","MC","High",96.6438356164384
"99",2014,"critical","MC","High",96.6438356164384
"100",2015,"non_critical","MC","High",97.203196347032
"101",2015,"critical","MC","High",97.203196347032
"102",2016,"non_critical","MC","High",95.0136612021858
"103",2016,"critical","MC","High",95.0136612021858
"104",2017,"non_critical","MC","High",92.6739926739927
"105",2017,"critical","MC","High",92.6739926739927
"106",2010,"non_critical","LOB","High",3.94200271862256
"107",2011,"non_critical","LOB","High",0.616438356164384
"108",2011,"critical","LOB","High",0.616438356164384
