"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",95.876755777073
"2",2011,"non_critical","MC","Low",99.6575342465753
"3",2011,"critical","MC","Low",99.6575342465753
"4",2012,"non_critical","MC","Low",99.8292349726776
"5",2012,"critical","MC","Low",99.8292349726776
"6",2013,"non_critical","MC","Low",99.9543378995434
"7",2013,"critical","MC","Low",99.9543378995434
"8",2014,"non_critical","MC","Low",99.5319634703196
"9",2014,"critical","MC","Low",99.5319634703196
"10",2015,"non_critical","MC","Low",99.9771689497717
"11",2015,"critical","MC","Low",99.9771689497717
"12",2016,"non_critical","MC","Low",99.5560109289617
"13",2016,"critical","MC","Low",99.5560109289617
"14",2017,"non_critical","MC","Low",98.992673992674
"15",2017,"critical","MC","Low",98.992673992674
"16",2010,"non_critical","LOB","Low",95.876755777073
"17",2011,"non_critical","LOB","Low",99.6575342465753
"18",2011,"critical","LOB","Low",99.6575342465753
"19",2012,"non_critical","LOB","Low",99.8406193078324
"20",2012,"critical","LOB","Low",99.8406193078324
"21",2013,"non_critical","LOB","Low",99.9543378995434
"22",2013,"critical","LOB","Low",99.9543378995434
"23",2014,"non_critical","LOB","Low",99.5319634703196
"24",2014,"critical","LOB","Low",99.5319634703196
"25",2015,"non_critical","LOB","Low",99.9771689497717
"26",2015,"critical","LOB","Low",99.9771689497717
"27",2016,"non_critical","LOB","Low",99.5560109289617
"28",2016,"critical","LOB","Low",99.5560109289617
"29",2017,"non_critical","LOB","Low",98.992673992674
"30",2017,"critical","LOB","Low",98.992673992674
"31",2010,"non_critical","ROB","Low",95.876755777073
"32",2011,"non_critical","ROB","Low",99.6575342465753
"33",2011,"critical","ROB","Low",99.6575342465753
"34",2012,"non_critical","ROB","Low",99.8292349726776
"35",2012,"critical","ROB","Low",99.8292349726776
"36",2013,"non_critical","ROB","Low",99.9543378995434
"37",2013,"critical","ROB","Low",99.9543378995434
"38",2014,"non_critical","ROB","Low",99.5319634703196
"39",2014,"critical","ROB","Low",99.5319634703196
"40",2015,"non_critical","ROB","Low",99.9771689497717
"41",2015,"critical","ROB","Low",99.9771689497717
"42",2016,"non_critical","ROB","Low",99.5560109289617
"43",2016,"critical","ROB","Low",99.5560109289617
"44",2017,"non_critical","ROB","Low",98.992673992674
"45",2017,"critical","ROB","Low",98.992673992674
"46",2010,"non_critical","MC","Medium",9.56048935206162
"47",2011,"non_critical","MC","Medium",3.77853881278539
"48",2011,"critical","MC","Medium",3.77853881278539
"49",2012,"non_critical","MC","Medium",3.44945355191257
"50",2012,"critical","MC","Medium",3.44945355191257
"51",2013,"non_critical","MC","Medium",1.78082191780822
"52",2013,"critical","MC","Medium",1.78082191780822
"53",2014,"non_critical","MC","Medium",2.40867579908676
"54",2014,"critical","MC","Medium",2.40867579908676
"55",2015,"non_critical","MC","Medium",1.92922374429224
"56",2015,"critical","MC","Medium",1.92922374429224
"57",2016,"non_critical","MC","Medium",3.3356102003643
"58",2016,"critical","MC","Medium",3.3356102003643
"59",2017,"non_critical","MC","Medium",4.36507936507936
"60",2017,"critical","MC","Medium",4.36507936507936
"61",2010,"non_critical","LOB","Medium",1.9030357951971
"62",2011,"non_critical","LOB","Medium",0.69634703196347
"63",2011,"critical","LOB","Medium",0.69634703196347
"64",2012,"non_critical","LOB","Medium",0.694444444444444
"65",2012,"critical","LOB","Medium",0.694444444444444
"66",2013,"non_critical","LOB","Medium",0.194063926940639
"67",2013,"critical","LOB","Medium",0.194063926940639
"68",2014,"non_critical","LOB","Medium",0.422374429223744
"69",2014,"critical","LOB","Medium",0.422374429223744
"70",2015,"non_critical","LOB","Medium",0.342465753424658
"71",2015,"critical","LOB","Medium",0.342465753424658
"72",2016,"non_critical","LOB","Medium",0.774134790528233
"73",2016,"critical","LOB","Medium",0.774134790528233
"74",2017,"non_critical","LOB","Medium",0.686813186813187
"75",2017,"critical","LOB","Medium",0.686813186813187
"76",2010,"non_critical","ROB","Medium",11.1463525147259
"77",2011,"non_critical","ROB","Medium",4.30365296803653
"78",2011,"critical","ROB","Medium",4.30365296803653
"79",2012,"non_critical","ROB","Medium",3.96174863387978
"80",2012,"critical","ROB","Medium",3.96174863387978
"81",2013,"non_critical","ROB","Medium",2.10045662100457
"82",2013,"critical","ROB","Medium",2.10045662100457
"83",2014,"non_critical","ROB","Medium",2.65981735159817
"84",2014,"critical","ROB","Medium",2.65981735159817
"85",2015,"non_critical","ROB","Medium",2.26027397260274
"86",2015,"critical","ROB","Medium",2.26027397260274
"87",2016,"non_critical","ROB","Medium",3.83652094717669
"88",2016,"critical","ROB","Medium",3.83652094717669
"89",2017,"non_critical","ROB","Medium",4.91452991452991
"90",2017,"critical","ROB","Medium",4.91452991452991
"91",2010,"non_critical","MC","High",1.04213864975079
"92",2011,"non_critical","MC","High",0.353881278538813
"93",2011,"critical","MC","High",0.353881278538813
"94",2012,"non_critical","MC","High",0.364298724954463
"95",2012,"critical","MC","High",0.364298724954463
"96",2013,"non_critical","MC","High",0.091324200913242
"97",2013,"critical","MC","High",0.091324200913242
"98",2014,"non_critical","MC","High",0.228310502283105
"99",2014,"critical","MC","High",0.228310502283105
"100",2015,"non_critical","MC","High",0.205479452054795
"101",2015,"critical","MC","High",0.205479452054795
"102",2016,"non_critical","MC","High",0.478142076502732
"103",2016,"critical","MC","High",0.478142076502732
"104",2017,"non_critical","MC","High",0.442612942612943
"105",2017,"critical","MC","High",0.442612942612943
"106",2010,"non_critical","LOB","High",0
"107",2011,"non_critical","LOB","High",0
"108",2011,"critical","LOB","High",0
"109",2012,"non_critical","LOB","High",0
"110",2012,"critical","LOB","High",0
"111",2013,"non_critical","LOB","High",0
"112",2013,"critical","LOB","High",0
"113",2014,"non_critical","LOB","High",0
"114",2014,"critical","LOB","High",0
"115",2015,"non_critical","LOB","High",0
"116",2015,"critical","LOB","High",0
"117",2016,"non_critical","LOB","High",0
"118",2016,"critical","LOB","High",0
"119",2017,"non_critical","LOB","High",0
"120",2017,"critical","LOB","High",0
"121",2010,"non_critical","ROB","High",0.996828273674671
"122",2011,"non_critical","ROB","High",0.422374429223744
"123",2011,"critical","ROB","High",0.422374429223744
"124",2012,"non_critical","ROB","High",0.364298724954463
"125",2012,"critical","ROB","High",0.364298724954463
"126",2013,"non_critical","ROB","High",0.091324200913242
"127",2013,"critical","ROB","High",0.091324200913242
"128",2014,"non_critical","ROB","High",0.262557077625571
"129",2014,"critical","ROB","High",0.262557077625571
"130",2015,"non_critical","ROB","High",0.159817351598174
"131",2015,"critical","ROB","High",0.159817351598174
"132",2016,"non_critical","ROB","High",0.500910746812386
"133",2016,"critical","ROB","High",0.500910746812386
"134",2017,"non_critical","ROB","High",0.457875457875458
"135",2017,"critical","ROB","High",0.457875457875458
"136",2010,"non_critical","MC","Low.Seasonal",95.876755777073
"137",2011,"non_critical","MC","Low.Seasonal",99.3131868131868
"138",2011,"critical","MC","Low.Seasonal",100
"139",2012,"non_critical","MC","Low.Seasonal",99.7267759562842
"140",2012,"critical","MC","Low.Seasonal",99.931693989071
"141",2013,"non_critical","MC","Low.Seasonal",99.9084249084249
"142",2013,"critical","MC","Low.Seasonal",100
"143",2014,"non_critical","MC","Low.Seasonal",99.0613553113553
"144",2014,"critical","MC","Low.Seasonal",100
"145",2015,"non_critical","MC","Low.Seasonal",99.9542124542125
"146",2015,"critical","MC","Low.Seasonal",100
"147",2016,"non_critical","MC","Low.Seasonal",99.1120218579235
"148",2016,"critical","MC","Low.Seasonal",100
"149",2017,"non_critical","MC","Low.Seasonal",96.9444444444444
"150",2017,"critical","MC","Low.Seasonal",100
"151",2010,"non_critical","LOB","Low.Seasonal",95.876755777073
"152",2011,"non_critical","LOB","Low.Seasonal",99.3131868131868
"153",2011,"critical","LOB","Low.Seasonal",100
"154",2012,"non_critical","LOB","Low.Seasonal",99.7495446265938
"155",2012,"critical","LOB","Low.Seasonal",99.931693989071
"156",2013,"non_critical","LOB","Low.Seasonal",99.9084249084249
"157",2013,"critical","LOB","Low.Seasonal",100
"158",2014,"non_critical","LOB","Low.Seasonal",99.0613553113553
"159",2014,"critical","LOB","Low.Seasonal",100
"160",2015,"non_critical","LOB","Low.Seasonal",99.9542124542125
"161",2015,"critical","LOB","Low.Seasonal",100
"162",2016,"non_critical","LOB","Low.Seasonal",99.1120218579235
"163",2016,"critical","LOB","Low.Seasonal",100
"164",2017,"non_critical","LOB","Low.Seasonal",96.9444444444444
"165",2017,"critical","LOB","Low.Seasonal",100
"166",2010,"non_critical","ROB","Low.Seasonal",95.876755777073
"167",2011,"non_critical","ROB","Low.Seasonal",99.3131868131868
"168",2011,"critical","ROB","Low.Seasonal",100
"169",2012,"non_critical","ROB","Low.Seasonal",99.7267759562842
"170",2012,"critical","ROB","Low.Seasonal",99.931693989071
"171",2013,"non_critical","ROB","Low.Seasonal",99.9084249084249
"172",2013,"critical","ROB","Low.Seasonal",100
"173",2014,"non_critical","ROB","Low.Seasonal",99.0613553113553
"174",2014,"critical","ROB","Low.Seasonal",100
"175",2015,"non_critical","ROB","Low.Seasonal",99.9542124542125
"176",2015,"critical","ROB","Low.Seasonal",100
"177",2016,"non_critical","ROB","Low.Seasonal",99.1120218579235
"178",2016,"critical","ROB","Low.Seasonal",100
"179",2017,"non_critical","ROB","Low.Seasonal",96.9444444444444
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",9.56048935206162
"182",2011,"non_critical","MC","Medium.Seasonal",7.02838827838828
"183",2011,"critical","MC","Medium.Seasonal",0.546448087431694
"184",2012,"non_critical","MC","Medium.Seasonal",5.46448087431694
"185",2012,"critical","MC","Medium.Seasonal",1.4344262295082
"186",2013,"non_critical","MC","Medium.Seasonal",3.15934065934066
"187",2013,"critical","MC","Medium.Seasonal",0.409836065573771
"188",2014,"non_critical","MC","Medium.Seasonal",4.60164835164835
"189",2014,"critical","MC","Medium.Seasonal",0.227686703096539
"190",2015,"non_critical","MC","Medium.Seasonal",2.74725274725275
"191",2015,"critical","MC","Medium.Seasonal",1.11566484517304
"192",2016,"non_critical","MC","Medium.Seasonal",6.39799635701275
"193",2016,"critical","MC","Medium.Seasonal",0.273224043715847
"194",2017,"non_critical","MC","Medium.Seasonal",12.2222222222222
"195",2017,"critical","MC","Medium.Seasonal",0.500910746812386
"196",2010,"non_critical","LOB","Medium.Seasonal",1.9030357951971
"197",2011,"non_critical","LOB","Medium.Seasonal",1.39652014652015
