"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",95.4689623923879
"2",2011,"non_critical","MC","Low",99.3493150684932
"3",2011,"critical","MC","Low",99.3493150684932
"4",2012,"non_critical","MC","Low",99.6584699453552
"5",2012,"critical","MC","Low",99.6584699453552
"6",2013,"non_critical","MC","Low",99.9086757990868
"7",2013,"critical","MC","Low",99.9086757990868
"8",2014,"non_critical","MC","Low",99.5776255707762
"9",2014,"critical","MC","Low",99.5776255707762
"10",2015,"non_critical","MC","Low",99.9657534246575
"11",2015,"critical","MC","Low",99.9657534246575
"12",2016,"non_critical","MC","Low",99.476320582878
"13",2016,"critical","MC","Low",99.476320582878
"14",2017,"non_critical","MC","Low",98.9774114774115
"15",2017,"critical","MC","Low",98.9774114774115
"16",2010,"non_critical","LOB","Low",96.4657906660625
"17",2011,"non_critical","LOB","Low",99.4977168949772
"18",2011,"critical","LOB","Low",99.4977168949772
"19",2012,"non_critical","LOB","Low",99.8292349726776
"20",2012,"critical","LOB","Low",99.8292349726776
"21",2013,"non_critical","LOB","Low",99.9543378995434
"22",2013,"critical","LOB","Low",99.9543378995434
"23",2014,"non_critical","LOB","Low",99.6575342465753
"24",2014,"critical","LOB","Low",99.6575342465753
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.6470856102004
"28",2016,"critical","LOB","Low",99.6470856102004
"29",2017,"non_critical","LOB","Low",99.1758241758242
"30",2017,"critical","LOB","Low",99.1758241758242
"31",2010,"non_critical","ROB","Low",96.4657906660625
"32",2011,"non_critical","ROB","Low",99.4977168949772
"33",2011,"critical","ROB","Low",99.4977168949772
"34",2012,"non_critical","ROB","Low",99.8292349726776
"35",2012,"critical","ROB","Low",99.8292349726776
"36",2013,"non_critical","ROB","Low",99.9543378995434
"37",2013,"critical","ROB","Low",99.9543378995434
"38",2014,"non_critical","ROB","Low",99.6575342465753
"39",2014,"critical","ROB","Low",99.6575342465753
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",99.6470856102004
"43",2016,"critical","ROB","Low",99.6470856102004
"44",2017,"non_critical","ROB","Low",99.1758241758242
"45",2017,"critical","ROB","Low",99.1758241758242
"46",2010,"non_critical","MC","Medium",87.2677843226099
"47",2011,"non_critical","MC","Medium",96.689497716895
