"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",93.3846850928863
"2",2011,"non_critical","MC","Low",98.310502283105
"3",2011,"critical","MC","Low",98.310502283105
"4",2012,"non_critical","MC","Low",98.747723132969
"5",2012,"critical","MC","Low",98.747723132969
"6",2013,"non_critical","MC","Low",99.4178082191781
"7",2013,"critical","MC","Low",99.4178082191781
"8",2014,"non_critical","MC","Low",98.972602739726
"9",2014,"critical","MC","Low",98.972602739726
"10",2015,"non_critical","MC","Low",99.5091324200913
"11",2015,"critical","MC","Low",99.5091324200913
"12",2016,"non_critical","MC","Low",98.8274134790528
"13",2016,"critical","MC","Low",98.8274134790528
"14",2017,"non_critical","MC","Low",97.6953601953602
"15",2017,"critical","MC","Low",97.6953601953602
"16",2010,"non_critical","LOB","Low",99.5468962392388
"17",2011,"non_critical","LOB","Low",99.634703196347
"18",2011,"critical","LOB","Low",99.634703196347
"19",2012,"non_critical","LOB","Low",99.8975409836066
"20",2012,"critical","LOB","Low",99.8975409836066
"21",2013,"non_critical","LOB","Low",99.9771689497717
"22",2013,"critical","LOB","Low",99.9771689497717
"23",2014,"non_critical","LOB","Low",99.7716894977169
"24",2014,"critical","LOB","Low",99.7716894977169
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.7495446265938
"28",2016,"critical","LOB","Low",99.7495446265938
"29",2017,"non_critical","LOB","Low",99.6031746031746
"30",2017,"critical","LOB","Low",99.6031746031746
"31",2010,"non_critical","ROB","Low",99.5468962392388
"32",2011,"non_critical","ROB","Low",99.634703196347
"33",2011,"critical","ROB","Low",99.634703196347
"34",2012,"non_critical","ROB","Low",99.8975409836066
"35",2012,"critical","ROB","Low",99.8975409836066
"36",2013,"non_critical","ROB","Low",99.9771689497717
"37",2013,"critical","ROB","Low",99.9771689497717
"38",2014,"non_critical","ROB","Low",99.7716894977169
"39",2014,"critical","ROB","Low",99.7716894977169
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",99.7495446265938
"43",2016,"critical","ROB","Low",99.7495446265938
"44",2017,"non_critical","ROB","Low",99.6031746031746
"45",2017,"critical","ROB","Low",99.6031746031746
"46",2010,"non_critical","MC","Medium",92.0706841866787
"47",2011,"non_critical","MC","Medium",97.351598173516
"48",2011,"critical","MC","Medium",97.351598173516
"49",2012,"non_critical","MC","Medium",98.4175774134791
"50",2012,"critical","MC","Medium",98.4175774134791
"51",2013,"non_critical","MC","Medium",99.3493150684932
"52",2013,"critical","MC","Medium",99.3493150684932
"53",2014,"non_critical","MC","Medium",98.8127853881278
"54",2014,"critical","MC","Medium",98.8127853881278
"55",2015,"non_critical","MC","Medium",99.3493150684932
"56",2015,"critical","MC","Medium",99.3493150684932
"57",2016,"non_critical","MC","Medium",98.6908014571949
"58",2016,"critical","MC","Medium",98.6908014571949
"59",2017,"non_critical","MC","Medium",97.3137973137973
"60",2017,"critical","MC","Medium",97.3137973137973
"61",2010,"non_critical","LOB","Medium",16.402356139556
"62",2011,"non_critical","LOB","Medium",8.66438356164384
