"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",93.7471681014952
"2",2011,"non_critical","MC","Low",98.4246575342466
"3",2011,"critical","MC","Low",98.4246575342466
"4",2012,"non_critical","MC","Low",98.8615664845173
"5",2012,"critical","MC","Low",98.8615664845173
"6",2013,"non_critical","MC","Low",99.5433789954338
"7",2013,"critical","MC","Low",99.5433789954338
"8",2014,"non_critical","MC","Low",99.0753424657534
"9",2014,"critical","MC","Low",99.0753424657534
"10",2015,"non_critical","MC","Low",99.5205479452055
"11",2015,"critical","MC","Low",99.5205479452055
"12",2016,"non_critical","MC","Low",98.8729508196721
"13",2016,"critical","MC","Low",98.8729508196721
"14",2017,"non_critical","MC","Low",97.9548229548229
"15",2017,"critical","MC","Low",97.9548229548229
"16",2010,"non_critical","LOB","Low",91.798821930222
"17",2011,"non_critical","LOB","Low",97.8310502283105
"18",2011,"critical","LOB","Low",97.8310502283105
"19",2012,"non_critical","LOB","Low",98.4061930783242
"20",2012,"critical","LOB","Low",98.4061930783242
"21",2013,"non_critical","LOB","Low",99.2579908675799
"22",2013,"critical","LOB","Low",99.2579908675799
"23",2014,"non_critical","LOB","Low",98.7100456621005
"24",2014,"critical","LOB","Low",98.7100456621005
"25",2015,"non_critical","LOB","Low",99.2237442922374
"26",2015,"critical","LOB","Low",99.2237442922374
"27",2016,"non_critical","LOB","Low",98.5314207650273
"28",2016,"critical","LOB","Low",98.5314207650273
"29",2017,"non_critical","LOB","Low",97.0543345543346
"30",2017,"critical","LOB","Low",97.0543345543346
"31",2010,"non_critical","ROB","Low",90.5301314000906
"32",2011,"non_critical","ROB","Low",96.7465753424658
"33",2011,"critical","ROB","Low",96.7465753424658
"34",2012,"non_critical","ROB","Low",97.9963570127505
"35",2012,"critical","ROB","Low",97.9963570127505
"36",2013,"non_critical","ROB","Low",98.9611872146119
"37",2013,"critical","ROB","Low",98.9611872146119
"38",2014,"non_critical","ROB","Low",98.4360730593607
"39",2014,"critical","ROB","Low",98.4360730593607
"40",2015,"non_critical","ROB","Low",98.9383561643835
"41",2015,"critical","ROB","Low",98.9383561643835
"42",2016,"non_critical","ROB","Low",98.2126593806922
"43",2016,"critical","ROB","Low",98.2126593806922
"44",2017,"non_critical","ROB","Low",96.6269841269841
"45",2017,"critical","ROB","Low",96.6269841269841
"46",2010,"non_critical","MC","Medium",92.0253738106026
"47",2011,"non_critical","MC","Medium",97.865296803653
"48",2011,"critical","MC","Medium",97.865296803653
"49",2012,"non_critical","MC","Medium",98.4517304189435
"50",2012,"critical","MC","Medium",98.4517304189435
"51",2013,"non_critical","MC","Medium",99.2579908675799
"52",2013,"critical","MC","Medium",99.2579908675799
"53",2014,"non_critical","MC","Medium",98.7214611872146
"54",2014,"critical","MC","Medium",98.7214611872146
"55",2015,"non_critical","MC","Medium",99.2808219178082
"56",2015,"critical","MC","Medium",99.2808219178082
"57",2016,"non_critical","MC","Medium",98.554189435337
"58",2016,"critical","MC","Medium",98.554189435337
"59",2017,"non_critical","MC","Medium",97.1611721611722
"60",2017,"critical","MC","Medium",97.1611721611722
"61",2010,"non_critical","LOB","Medium",89.3067512460353
"62",2011,"non_critical","LOB","Medium",94.9315068493151
"63",2011,"critical","LOB","Medium",94.9315068493151
