"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",98.7313094698686
"2",2011,"non_critical","MC","Low",99.5205479452055
"3",2011,"critical","MC","Low",99.5205479452055
"4",2012,"non_critical","MC","Low",99.7723132969035
"5",2012,"critical","MC","Low",99.7723132969035
"6",2013,"non_critical","MC","Low",99.9543378995434
"7",2013,"critical","MC","Low",99.9543378995434
"8",2014,"non_critical","MC","Low",99.6689497716895
"9",2014,"critical","MC","Low",99.6689497716895
"10",2015,"non_critical","MC","Low",100
"11",2015,"critical","MC","Low",100
"12",2016,"non_critical","MC","Low",99.6357012750455
"13",2016,"critical","MC","Low",99.6357012750455
"14",2017,"non_critical","MC","Low",99.496336996337
"15",2017,"critical","MC","Low",99.496336996337
"16",2010,"non_critical","LOB","Low",99.637516991391
"17",2011,"non_critical","LOB","Low",99.703196347032
"18",2011,"critical","LOB","Low",99.703196347032
"19",2012,"non_critical","LOB","Low",99.9203096539162
"20",2012,"critical","LOB","Low",99.9203096539162
"21",2013,"non_critical","LOB","Low",99.9771689497717
"22",2013,"critical","LOB","Low",99.9771689497717
"23",2014,"non_critical","LOB","Low",99.7945205479452
"24",2014,"critical","LOB","Low",99.7945205479452
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.7723132969035
"28",2016,"critical","LOB","Low",99.7723132969035
"29",2017,"non_critical","LOB","Low",99.7252747252747
"30",2017,"critical","LOB","Low",99.7252747252747
"31",2010,"non_critical","ROB","Low",99.8640688717716
"32",2011,"non_critical","ROB","Low",99.8401826484018
"33",2011,"critical","ROB","Low",99.8401826484018
"34",2012,"non_critical","ROB","Low",99.9430783242259
"35",2012,"critical","ROB","Low",99.9430783242259
"36",2013,"non_critical","ROB","Low",100
"37",2013,"critical","ROB","Low",100
"38",2014,"non_critical","ROB","Low",99.8858447488584
"39",2014,"critical","ROB","Low",99.8858447488584
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",99.8633879781421
"43",2016,"critical","ROB","Low",99.8633879781421
"44",2017,"non_critical","ROB","Low",99.8015873015873
"45",2017,"critical","ROB","Low",99.8015873015873
"46",2010,"non_critical","MC","Medium",97.2813774354327
"47",2011,"non_critical","MC","Medium",97.6712328767123
"48",2011,"critical","MC","Medium",97.6712328767123
"49",2012,"non_critical","MC","Medium",94.2167577413479
"50",2012,"critical","MC","Medium",94.2167577413479
"51",2013,"non_critical","MC","Medium",98.6415525114155
"52",2013,"critical","MC","Medium",98.6415525114155
"53",2014,"non_critical","MC","Medium",87.9566210045662
"54",2014,"critical","MC","Medium",87.9566210045662
"55",2015,"non_critical","MC","Medium",73.6301369863014
"56",2015,"critical","MC","Medium",73.6301369863014
"57",2016,"non_critical","MC","Medium",62.7390710382514
"58",2016,"critical","MC","Medium",62.7390710382514
"59",2017,"non_critical","MC","Medium",67.9639804639805
"60",2017,"critical","MC","Medium",67.9639804639805
"61",2010,"non_critical","LOB","Medium",9.87766198459447
"62",2011,"non_critical","LOB","Medium",2.1689497716895
"63",2011,"critical","LOB","Medium",2.1689497716895
"64",2012,"non_critical","LOB","Medium",1.79872495446266
"65",2012,"critical","LOB","Medium",1.79872495446266
