"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",94.0643407340281
"2",2011,"non_critical","MC","Low",98.9383561643835
"3",2011,"critical","MC","Low",98.9383561643835
"4",2012,"non_critical","MC","Low",99.3510928961749
"5",2012,"critical","MC","Low",99.3510928961749
"6",2013,"non_critical","MC","Low",99.8059360730594
"7",2013,"critical","MC","Low",99.8059360730594
"8",2014,"non_critical","MC","Low",99.2922374429224
"9",2014,"critical","MC","Low",99.2922374429224
"10",2015,"non_critical","MC","Low",99.7260273972603
"11",2015,"critical","MC","Low",99.7260273972603
"12",2016,"non_critical","MC","Low",99.0892531876138
"13",2016,"critical","MC","Low",99.0892531876138
"14",2017,"non_critical","MC","Low",98.1074481074481
"15",2017,"critical","MC","Low",98.1074481074481
"16",2010,"non_critical","LOB","Low",98.5500679655641
"17",2011,"non_critical","LOB","Low",99.7716894977169
"18",2011,"critical","LOB","Low",99.7716894977169
"19",2012,"non_critical","LOB","Low",99.9544626593807
"20",2012,"critical","LOB","Low",99.9544626593807
"21",2013,"non_critical","LOB","Low",99.9885844748858
"22",2013,"critical","LOB","Low",99.9885844748858
"23",2014,"non_critical","LOB","Low",99.7831050228311
"24",2014,"critical","LOB","Low",99.7831050228311
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.7950819672131
"28",2016,"critical","LOB","Low",99.7950819672131
"29",2017,"non_critical","LOB","Low",99.4505494505495
"30",2017,"critical","LOB","Low",99.4505494505495
"31",2010,"non_critical","ROB","Low",98.2328953330313
"32",2011,"non_critical","ROB","Low",99.7146118721461
"33",2011,"critical","ROB","Low",99.7146118721461
"34",2012,"non_critical","ROB","Low",99.9430783242259
"35",2012,"critical","ROB","Low",99.9430783242259
"36",2013,"non_critical","ROB","Low",99.9885844748858
"37",2013,"critical","ROB","Low",99.9885844748858
"38",2014,"non_critical","ROB","Low",99.7602739726027
"39",2014,"critical","ROB","Low",99.7602739726027
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",99.7836976320583
"43",2016,"critical","ROB","Low",99.7836976320583
"44",2017,"non_critical","ROB","Low",99.3894993894994
"45",2017,"critical","ROB","Low",99.3894993894994
"46",2010,"non_critical","MC","Medium",88.3552333484368
"47",2011,"non_critical","MC","Medium",97.0890410958904
"48",2011,"critical","MC","Medium",97.0890410958904
"49",2012,"non_critical","MC","Medium",97.5523679417122
"50",2012,"critical","MC","Medium",97.5523679417122
"51",2013,"non_critical","MC","Medium",98.9611872146119
"52",2013,"critical","MC","Medium",98.9611872146119
"53",2014,"non_critical","MC","Medium",98.0707762557078
"54",2014,"critical","MC","Medium",98.0707762557078
"55",2015,"non_critical","MC","Medium",98.7785388127854
"56",2015,"critical","MC","Medium",98.7785388127854
"57",2016,"non_critical","MC","Medium",97.6434426229508
"58",2016,"critical","MC","Medium",97.6434426229508
"59",2017,"non_critical","MC","Medium",96.1691086691087
"60",2017,"critical","MC","Medium",96.1691086691087
"61",2010,"non_critical","LOB","Medium",92.6144086995922
"62",2011,"non_critical","LOB","Medium",98.2876712328767
"63",2011,"critical","LOB","Medium",98.2876712328767
"64",2012,"non_critical","LOB","Medium",98.6111111111111
"65",2012,"critical","LOB","Medium",98.6111111111111
"66",2013,"non_critical","LOB","Medium",99.3949771689498
"67",2013,"critical","LOB","Medium",99.3949771689498
"68",2014,"non_critical","LOB","Medium",98.7785388127854
"69",2014,"critical","LOB","Medium",98.7785388127854
