"","year","season","position","Probability_Threshold","value"
"1",2010,"non_critical","MC","Low",89.6645512239347
"2",2011,"non_critical","MC","Low",97.2146118721461
"3",2011,"critical","MC","Low",97.2146118721461
"4",2012,"non_critical","MC","Low",97.1539162112933
"5",2012,"critical","MC","Low",97.1539162112933
"6",2013,"non_critical","MC","Low",98.7442922374429
"7",2013,"critical","MC","Low",98.7442922374429
"8",2014,"non_critical","MC","Low",98.162100456621
"9",2014,"critical","MC","Low",98.162100456621
"10",2015,"non_critical","MC","Low",98.6415525114155
"11",2015,"critical","MC","Low",98.6415525114155
"12",2016,"non_critical","MC","Low",97.7231329690346
"13",2016,"critical","MC","Low",97.7231329690346
"14",2017,"non_critical","MC","Low",95.6349206349206
"15",2017,"critical","MC","Low",95.6349206349206
"16",2010,"non_critical","LOB","Low",100
"17",2011,"non_critical","LOB","Low",99.9429223744292
"18",2011,"critical","LOB","Low",99.9429223744292
"19",2012,"non_critical","LOB","Low",99.9886156648452
"20",2012,"critical","LOB","Low",99.9886156648452
"21",2013,"non_critical","LOB","Low",100
"22",2013,"critical","LOB","Low",100
"23",2014,"non_critical","LOB","Low",99.9657534246575
"24",2014,"critical","LOB","Low",99.9657534246575
"25",2015,"non_critical","LOB","Low",100
"26",2015,"critical","LOB","Low",100
"27",2016,"non_critical","LOB","Low",99.9886156648452
"28",2016,"critical","LOB","Low",99.9886156648452
"29",2017,"non_critical","LOB","Low",99.8778998778999
"30",2017,"critical","LOB","Low",99.8778998778999
"31",2010,"non_critical","ROB","Low",100
"32",2011,"non_critical","ROB","Low",99.9885844748858
"33",2011,"critical","ROB","Low",99.9885844748858
"34",2012,"non_critical","ROB","Low",100
"35",2012,"critical","ROB","Low",100
"36",2013,"non_critical","ROB","Low",100
"37",2013,"critical","ROB","Low",100
"38",2014,"non_critical","ROB","Low",100
"39",2014,"critical","ROB","Low",100
"40",2015,"non_critical","ROB","Low",100
"41",2015,"critical","ROB","Low",100
"42",2016,"non_critical","ROB","Low",100
"43",2016,"critical","ROB","Low",100
"44",2017,"non_critical","ROB","Low",100
"45",2017,"critical","ROB","Low",100
"46",2010,"non_critical","MC","Medium",84.6781504986401
"47",2011,"non_critical","MC","Medium",95.9360730593607
"48",2011,"critical","MC","Medium",95.9360730593607
"49",2012,"non_critical","MC","Medium",95.2868852459016
"50",2012,"critical","MC","Medium",95.2868852459016
"51",2013,"non_critical","MC","Medium",97.9223744292238
"52",2013,"critical","MC","Medium",97.9223744292238
"53",2014,"non_critical","MC","Medium",97.5456621004566
"54",2014,"critical","MC","Medium",97.5456621004566
"55",2015,"non_critical","MC","Medium",98.013698630137
"56",2015,"critical","MC","Medium",98.013698630137
"57",2016,"non_critical","MC","Medium",96.9034608378871
"58",2016,"critical","MC","Medium",96.9034608378871
"59",2017,"non_critical","MC","Medium",83.2875457875458
"60",2017,"critical","MC","Medium",83.2875457875458
"61",2010,"non_critical","LOB","Medium",100
"62",2011,"non_critical","LOB","Medium",99.8972602739726
"63",2011,"critical","LOB","Medium",99.8972602739726
"64",2012,"non_critical","LOB","Medium",99.9772313296903
"65",2012,"critical","LOB","Medium",99.9772313296903
"66",2013,"non_critical","LOB","Medium",100
"67",2013,"critical","LOB","Medium",100
"68",2014,"non_critical","LOB","Medium",99.9086757990868
"69",2014,"critical","LOB","Medium",99.9086757990868
"70",2015,"non_critical","LOB","Medium",100
"71",2015,"critical","LOB","Medium",100
"72",2016,"non_critical","LOB","Medium",99.9658469945355
"73",2016,"critical","LOB","Medium",99.9658469945355
"74",2017,"non_critical","LOB","Medium",99.8321123321123
"75",2017,"critical","LOB","Medium",99.8321123321123
"76",2010,"non_critical","ROB","Medium",100
"77",2011,"non_critical","ROB","Medium",99.9885844748858
"78",2011,"critical","ROB","Medium",99.9885844748858
"79",2012,"non_critical","ROB","Medium",99.9886156648452
"80",2012,"critical","ROB","Medium",99.9886156648452
"81",2013,"non_critical","ROB","Medium",100
"82",2013,"critical","ROB","Medium",100
"83",2014,"non_critical","ROB","Medium",100
"84",2014,"critical","ROB","Medium",100
"85",2015,"non_critical","ROB","Medium",100
"86",2015,"critical","ROB","Medium",100
"87",2016,"non_critical","ROB","Medium",100
"88",2016,"critical","ROB","Medium",100
